Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 07/08/2024
TIME       : 22:02:04
FILENAME   : C:\Users\Zoe Sandwith\AppData\Roaming\DiverOffice\GEMS\August Tests\precal\CSV\VEI_X6477_240807220204_X6477.CSV
CREATED BY : Diver-Office 12.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=24
  Status                  =Started =0
  Serial number           =..00-X6477  324.
  Instrument number       =          UTC+0     
                          =0
  Location                =VEI_X6477
  Sample period           =S02
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =4.0000    m
  Range                   =57.5000   m
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     ms/cm
  Range                   =120.000   ms/cm


[Series settings]
  Serial number           =..00-X6477  324.
  Instrument number       =          UTC+0     
  Location                =VEI_X6477
  Sample period           =00 00:00:02 0
  Sample method           =T   
  Start date / time       =05:40:20 07/08/24
  End date / time         =27:48:20 07/08/24
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =4.0000    m
  Range                   =57.5000   m
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     ms/cm
  Range                   =120.000   ms/cm


Date/time,Pressure[mH2O],Temperature[°C],2:Spec.cond.[ms/cm]
2024/08/07 20:42:03,10.4764,22.790,0.000
2024/08/07 20:42:05,10.4803,22.803,0.000
2024/08/07 20:42:07,10.4764,22.803,0.032
2024/08/07 20:42:09,10.4803,22.820,0.000
2024/08/07 20:42:11,10.4803,22.820,0.108
2024/08/07 20:42:13,10.4841,22.837,0.356
2024/08/07 20:42:15,10.4841,22.827,0.120
2024/08/07 20:42:17,10.4898,22.837,0.188
2024/08/07 20:42:19,10.4803,22.837,0.000
2024/08/07 20:42:21,10.4841,22.843,0.000
2024/08/07 20:42:23,10.4803,22.843,0.000
2024/08/07 20:42:25,10.4803,22.850,0.000
2024/08/07 20:42:27,10.4841,22.843,0.000
2024/08/07 20:42:29,10.5071,22.827,8.712
2024/08/07 20:42:31,10.5569,22.843,12.272
2024/08/07 20:42:33,10.5838,22.850,12.208
2024/08/07 20:42:35,10.5933,22.827,12.208
2024/08/07 20:42:37,10.5972,22.837,12.212
2024/08/07 20:42:39,10.5167,22.827,12.656
2024/08/07 20:42:41,10.6106,22.813,12.716
2024/08/07 20:42:43,10.6029,22.803,12.768
2024/08/07 20:42:45,10.5838,22.803,12.600
2024/08/07 20:42:47,10.5972,22.780,12.476
2024/08/07 20:42:49,10.5838,22.767,12.684
2024/08/07 20:42:51,10.5876,22.780,12.716
2024/08/07 20:42:53,10.5876,22.757,12.716
2024/08/07 20:42:55,10.5933,22.743,12.720
2024/08/07 20:42:57,10.5933,22.743,12.720
2024/08/07 20:42:59,10.5933,22.720,12.720
2024/08/07 20:43:01,10.5933,22.720,12.720
2024/08/07 20:43:03,10.5933,22.720,12.724
2024/08/07 20:43:05,10.5933,22.710,12.728
2024/08/07 20:43:07,10.5876,22.693,12.724
2024/08/07 20:43:09,10.5876,22.687,12.728
2024/08/07 20:43:11,10.5876,22.687,12.724
2024/08/07 20:43:13,10.5876,22.670,12.728
2024/08/07 20:43:15,10.5972,22.680,12.724
2024/08/07 20:43:17,10.5933,22.670,12.724
2024/08/07 20:43:19,10.5876,22.657,12.724
2024/08/07 20:43:21,10.5876,22.657,12.720
2024/08/07 20:43:23,10.5933,22.657,12.720
2024/08/07 20:43:25,10.5972,22.657,12.720
2024/08/07 20:43:27,10.5933,22.657,12.716
2024/08/07 20:43:29,10.5876,22.640,12.716
2024/08/07 20:43:31,10.5933,22.633,12.712
2024/08/07 20:43:33,10.5876,22.623,12.712
2024/08/07 20:43:35,10.5838,22.633,12.708
2024/08/07 20:43:37,10.5876,22.623,12.704
2024/08/07 20:43:39,10.5876,22.617,12.700
2024/08/07 20:43:41,10.5876,22.617,12.692
2024/08/07 20:43:43,10.5933,22.617,12.692
2024/08/07 20:43:45,10.5838,22.623,12.688
2024/08/07 20:43:47,10.5972,22.617,12.684
2024/08/07 20:43:49,10.5876,22.617,12.680
2024/08/07 20:43:51,10.5876,22.610,12.672
2024/08/07 20:43:53,10.5876,22.600,12.668
2024/08/07 20:43:55,10.5933,22.600,12.668
2024/08/07 20:43:57,10.5876,22.600,12.664
2024/08/07 20:43:59,10.5838,22.600,12.660
2024/08/07 20:44:01,10.5876,22.593,12.660
2024/08/07 20:44:03,10.5876,22.593,12.656
2024/08/07 20:44:05,10.5933,22.593,12.656
2024/08/07 20:44:07,10.5876,22.587,12.652
2024/08/07 20:44:09,10.5876,22.593,12.652
2024/08/07 20:44:11,10.5933,22.587,12.652
2024/08/07 20:44:13,10.5876,22.593,12.656
2024/08/07 20:44:15,10.5933,22.593,12.656
2024/08/07 20:44:17,10.5933,22.593,12.656
2024/08/07 20:44:19,10.5933,22.577,12.656
2024/08/07 20:44:21,10.5972,22.593,12.656
2024/08/07 20:44:23,10.5838,22.587,12.660
2024/08/07 20:44:25,10.5838,22.587,12.660
2024/08/07 20:44:27,10.5799,22.587,12.660
2024/08/07 20:44:29,10.5838,22.570,12.660
2024/08/07 20:44:31,10.5876,22.587,12.660
2024/08/07 20:44:33,10.5838,22.570,12.660
2024/08/07 20:44:35,10.5838,22.577,12.660
2024/08/07 20:44:37,10.5933,22.587,12.660
2024/08/07 20:44:39,10.5876,22.570,12.660
2024/08/07 20:44:41,10.5876,22.563,12.660
2024/08/07 20:44:43,10.5876,22.563,12.660
2024/08/07 20:44:45,10.5972,22.570,12.660
2024/08/07 20:44:47,10.5933,22.587,12.660
2024/08/07 20:44:49,10.5876,22.570,12.660
2024/08/07 20:44:51,10.5876,22.563,12.660
2024/08/07 20:44:53,10.5933,22.570,12.660
2024/08/07 20:44:55,10.5933,22.563,12.660
2024/08/07 20:44:57,10.5933,22.563,12.664
2024/08/07 20:44:59,10.5876,22.570,12.664
2024/08/07 20:45:01,10.5838,22.563,12.664
2024/08/07 20:45:03,10.5838,22.563,12.664
2024/08/07 20:45:05,10.5876,22.553,12.664
2024/08/07 20:45:07,10.5933,22.563,12.664
2024/08/07 20:45:09,10.5876,22.570,12.660
2024/08/07 20:45:11,10.5838,22.570,12.664
2024/08/07 20:45:13,10.5838,22.563,12.664
2024/08/07 20:45:15,10.5838,22.563,12.664
2024/08/07 20:45:17,10.5799,22.563,12.664
2024/08/07 20:45:19,10.5876,22.563,12.664
2024/08/07 20:45:21,10.5876,22.553,12.660
2024/08/07 20:45:23,10.5838,22.563,12.664
2024/08/07 20:45:25,10.5838,22.563,12.664
2024/08/07 20:45:27,10.5838,22.553,12.664
2024/08/07 20:45:29,10.5838,22.563,12.664
2024/08/07 20:45:31,10.5876,22.553,12.664
2024/08/07 20:45:33,10.5838,22.563,12.664
2024/08/07 20:45:35,10.5876,22.570,12.664
2024/08/07 20:45:37,10.5876,22.570,12.664
2024/08/07 20:45:39,10.5876,22.563,12.664
2024/08/07 20:45:41,10.5933,22.563,12.664
2024/08/07 20:45:43,10.5838,22.570,12.664
2024/08/07 20:45:45,10.5933,22.563,12.664
2024/08/07 20:45:47,10.5933,22.553,12.664
2024/08/07 20:45:49,10.5876,22.563,12.664
2024/08/07 20:45:51,10.5933,22.563,12.664
2024/08/07 20:45:53,10.5876,22.563,12.664
2024/08/07 20:45:55,10.5876,22.553,12.664
2024/08/07 20:45:57,10.5838,22.553,12.664
2024/08/07 20:45:59,10.5933,22.553,12.664
2024/08/07 20:46:01,10.5972,22.553,12.664
2024/08/07 20:46:03,10.5876,22.563,12.664
2024/08/07 20:46:05,10.5933,22.563,12.664
2024/08/07 20:46:07,10.5876,22.563,12.664
2024/08/07 20:46:09,10.5799,22.563,12.664
2024/08/07 20:46:11,10.5933,22.553,12.664
2024/08/07 20:46:13,10.5876,22.553,12.664
2024/08/07 20:46:15,10.5876,22.553,12.664
2024/08/07 20:46:17,10.5838,22.553,12.664
2024/08/07 20:46:19,10.5838,22.553,12.664
2024/08/07 20:46:21,10.5838,22.563,12.664
2024/08/07 20:46:23,10.5876,22.570,12.664
2024/08/07 20:46:25,10.5838,22.553,12.664
2024/08/07 20:46:27,10.5933,22.547,12.664
2024/08/07 20:46:29,10.5876,22.553,12.664
2024/08/07 20:46:31,10.5933,22.563,12.664
2024/08/07 20:46:33,10.5876,22.547,12.664
2024/08/07 20:46:35,10.5876,22.563,12.664
2024/08/07 20:46:37,10.5838,22.553,12.664
2024/08/07 20:46:39,10.5569,22.553,12.568
2024/08/07 20:46:41,10.4898,22.553,11.676
2024/08/07 20:46:43,10.4707,22.553,0.020
2024/08/07 20:46:45,10.4764,22.547,0.000
2024/08/07 20:46:47,10.4764,22.563,0.000
2024/08/07 20:46:49,10.4764,22.553,0.000
2024/08/07 20:46:51,10.4764,22.547,0.000
2024/08/07 20:46:53,10.4803,22.563,0.000
2024/08/07 20:46:55,10.4803,22.540,0.000
2024/08/07 20:46:57,10.4764,22.547,0.000
2024/08/07 20:46:59,10.4764,22.540,0.000
2024/08/07 20:47:01,10.4707,22.547,0.000
2024/08/07 20:47:03,10.4707,22.547,0.000
2024/08/07 20:47:05,10.4803,22.540,0.000
2024/08/07 20:47:07,10.4764,22.523,0.000
2024/08/07 20:47:09,10.4764,22.517,0.000
2024/08/07 20:47:11,10.4707,22.493,0.000
2024/08/07 20:47:13,10.4803,22.500,0.000
2024/08/07 20:47:15,10.4764,22.493,0.000
2024/08/07 20:47:17,10.4764,22.493,0.000
2024/08/07 20:47:19,10.4841,22.460,0.000
2024/08/07 20:47:21,10.4764,22.470,0.000
2024/08/07 20:47:23,10.4764,22.453,0.000
2024/08/07 20:47:25,10.4803,22.453,0.000
2024/08/07 20:47:27,10.4764,22.437,0.000
2024/08/07 20:47:29,10.4764,22.430,0.000
2024/08/07 20:47:31,10.4803,22.430,0.000
2024/08/07 20:47:33,10.4803,22.430,0.000
2024/08/07 20:47:35,10.4803,22.420,0.000
2024/08/07 20:47:37,10.4803,22.420,0.000
2024/08/07 20:47:39,10.4764,22.413,0.000
2024/08/07 20:47:41,10.4764,22.413,0.000
2024/08/07 20:47:43,10.4764,22.407,0.000
2024/08/07 20:47:45,10.4764,22.413,0.000
2024/08/07 20:47:47,10.4803,22.413,0.000
2024/08/07 20:47:49,10.4707,22.413,0.000
2024/08/07 20:47:51,10.4764,22.397,0.000
2024/08/07 20:47:53,10.4764,22.407,0.000
2024/08/07 20:47:55,10.4707,22.407,0.000
2024/08/07 20:47:57,10.4764,22.397,0.000
2024/08/07 20:47:59,10.4764,22.407,0.000
2024/08/07 20:48:01,10.4707,22.407,0.000
2024/08/07 20:48:03,10.4764,22.413,0.000
2024/08/07 20:48:05,10.4764,22.407,0.000
2024/08/07 20:48:07,10.5071,22.407,12.888
2024/08/07 20:48:09,10.4898,22.407,0.204
2024/08/07 20:48:11,10.4764,22.420,0.200
2024/08/07 20:48:13,10.4841,22.413,0.068
2024/08/07 20:48:15,10.4841,22.407,0.044
2024/08/07 20:48:17,10.4803,22.420,0.028
2024/08/07 20:48:19,10.4803,22.443,0.000
2024/08/07 20:48:21,10.4841,22.437,0.000
2024/08/07 20:48:23,10.4841,22.437,0.000
2024/08/07 20:48:25,10.4803,22.453,0.000
2024/08/07 20:48:27,10.4803,22.437,0.000
END OF DATA FILE OF DATALOGGER FOR WINDOWS
